RptNo,RptName,StatCourseNo,StatCourseName,DataDate,PlaceNo,PlaceName,PeriodNo,PeriodName,Complex1,ComplexName,Complex2,Complex2Name,Complex3,Complex3Name,Complex4,Complex4Name,Complex5,Complex5Name,DeriveNo,DeriveExplain,FValue,SValue,RptDeptNo,RptDeptName,CreateTime,ModifyTime
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,9900100001,男,0,,0,,0,,0,,0,,1425,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,9900100002,女,0,,0,,0,,0,,0,,727,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,9900100001,男,0,,0,,0,,0,,0,,600,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,9900100002,女,0,,0,,0,,0,,0,,384,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,9900100001,男,0,,0,,0,,0,,0,,567,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,9900100002,女,0,,0,,0,,0,,0,,773,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,9900100001,男,0,,0,,0,,0,,0,,276,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,9900100002,女,0,,0,,0,,0,,0,,265,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,9900100001,男,0,,0,,0,,0,,0,,324,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,9900100002,女,0,,0,,0,,0,,0,,278,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000280,臺中市大里區,S,學年,9900100001,男,0,,0,,0,,0,,0,,951,,387040000E,教育局,2018/2/12 下午 02:21:34,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000280,臺中市大里區,S,學年,9900100002,女,0,,0,,0,,0,,0,,926,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000260,臺中市霧峰區,S,學年,9900100001,男,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000260,臺中市霧峰區,S,學年,9900100002,女,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000230,臺中市烏日區,S,學年,9900100001,男,0,,0,,0,,0,,0,,245,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000230,臺中市烏日區,S,學年,9900100002,女,0,,0,,0,,0,,0,,210,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000090,臺中市豐原區,S,學年,9900100001,男,0,,0,,0,,0,,0,,272,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000090,臺中市豐原區,S,學年,9900100002,女,0,,0,,0,,0,,0,,268,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000150,臺中市后里區,S,學年,9900100001,男,0,,0,,0,,0,,0,,135,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000150,臺中市后里區,S,學年,9900100002,女,0,,0,,0,,0,,0,,160,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000200,臺中市石岡區,S,學年,9900100001,男,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000200,臺中市石岡區,S,學年,9900100002,女,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000100,臺中市東勢區,S,學年,9900100001,男,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000100,臺中市東勢區,S,學年,9900100002,女,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000290,臺中市和平區,S,學年,9900100001,男,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000290,臺中市和平區,S,學年,9900100002,女,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000190,臺中市新社區,S,學年,9900100001,男,0,,0,,0,,0,,0,,70,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000190,臺中市新社區,S,學年,9900100002,女,0,,0,,0,,0,,0,,61,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000170,臺中市潭子區,S,學年,9900100001,男,0,,0,,0,,0,,0,,429,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000170,臺中市潭子區,S,學年,9900100002,女,0,,0,,0,,0,,0,,332,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000180,臺中市大雅區,S,學年,9900100001,男,0,,0,,0,,0,,0,,72,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000180,臺中市大雅區,S,學年,9900100002,女,0,,0,,0,,0,,0,,42,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000160,臺中市神岡區,S,學年,9900100001,男,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000160,臺中市神岡區,S,學年,9900100002,女,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000240,臺中市大肚區,S,學年,9900100001,男,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000240,臺中市大肚區,S,學年,9900100002,女,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:35,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000130,臺中市沙鹿區,S,學年,9900100001,男,0,,0,,0,,0,,0,,13,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000130,臺中市沙鹿區,S,學年,9900100002,女,0,,0,,0,,0,,0,,3,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000250,臺中市龍井區,S,學年,9900100001,男,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000250,臺中市龍井區,S,學年,9900100002,女,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000140,臺中市梧棲區,S,學年,9900100001,男,0,,0,,0,,0,,0,,106,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000140,臺中市梧棲區,S,學年,9900100002,女,0,,0,,0,,0,,0,,107,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000120,臺中市清水區,S,學年,9900100001,男,0,,0,,0,,0,,0,,243,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000120,臺中市清水區,S,學年,9900100002,女,0,,0,,0,,0,,0,,268,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000110,臺中市大甲區,S,學年,9900100001,男,0,,0,,0,,0,,0,,50,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000110,臺中市大甲區,S,學年,9900100002,女,0,,0,,0,,0,,0,,47,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000210,臺中市外埔區,S,學年,9900100001,男,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000210,臺中市外埔區,S,學年,9900100002,女,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000220,臺中市大安區,S,學年,9900100001,男,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a143,高級中等學校概況-普通科-畢業生數(單位:人),2016/8/1 上午 12:00:00,010000066000220,臺中市大安區,S,學年,9900100002,女,0,,0,,0,,0,,0,,0,,387040000E,教育局,2018/2/12 下午 02:21:36,2018/2/21 下午 04:46:51
